Current(A),Test_Time(s),Voltage(V),Discharge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Discharge_Energy(Wh),Power(W),Downsampled Voltage (V),Downsampled Capacity (Ah),dQ/dV from downsampled Voltage (Ah/V),dV/dQ from downsampled Cpacity (V/Ah),Downsampled Energy (Wh),Downsampled Power (W),dP/dE from downsampled Energy (W/Wh),dQ/dV from LEAN (Ah/V),Delta_V (V) in LEAN
-0.14998,22517.96,3.9462,0.7472,0.0,2.8542,3.0296,-0.59185,3.9462,0.7472,-2.944273794241667,-0.3403346421022775,3.0296,-0.5919157342657362,0.0119947480485471,2.4084550149914556,0.0049
-0.14999,22577.96,3.9453,0.7497,,,3.0394,-0.59176,,,,,3.0394,-0.5917991841491861,0.0121388176896033,2.4084550149914556,0.0049
-0.15001,22637.96,3.9445,0.7522,0.0,0.0,3.0493,-0.59171,,,,,3.0493,-0.5916765501165522,0.0128141756891153,2.417062392409045,0.0049
-0.15,22697.959,3.9439,0.75469,,,3.0591,-0.59159,,,,,3.0591,-0.5915468298368318,0.0130906019923173,2.417062392409045,0.0049
-0.15,22757.959,3.943,0.75719,0.0,0.0,3.069,-0.59145,,,,,3.069,-0.5914186946386966,0.0128770219679239,2.417062392409045,0.0049
-0.14999,22817.959,3.9421,0.75969,0.34404,,3.0789,-0.59128,3.9421,0.75969,-3.0861562782293817,-0.3241329582273238,3.0789,-0.5912918648018669,0.0132437535825999,2.417062392409045,0.0049
-0.14999,22877.96,3.9411,0.76219,,2.9866,3.0887,-0.59113,,,,,3.0887,-0.5911578787878807,0.0133667398615635,2.417062392409045,0.0049
-0.14998,22937.96,3.9404,0.76469,0.0,,3.0986,-0.59098,,,,,3.0986,-0.5910286013986035,0.0127487574089144,2.417062392409045,0.0049
-0.14999,22997.959,3.9397,0.76719,,0.0,3.1084,-0.59092,,,,,3.1084,-0.5909066666666687,0.0122389515246652,2.438606606544179,0.0049
-0.14999,23057.96,3.9389,0.76969,0.0,,3.1182,-0.5908,,,,,3.1182,-0.5907887179487199,0.0115686658768012,2.438606606544179,0.0049
-0.15,23117.959,3.9381,0.77219,,0.0,3.1281,-0.59072,3.9381,0.77219,-3.16557124310296,-0.3159999999999741,3.1281,-0.5906788578088596,0.01091601903126,2.438606606544179,0.0049
-0.15,23177.959,3.9372,0.77469,0.0,,3.1379,-0.59058,,,,,3.1379,-0.5905736363636382,0.0111233387586402,2.438606606544179,0.0049
-0.14999,23237.96,3.9364,0.77719,,3.0998,3.1478,-0.59042,,,,,3.1478,-0.5904596503496523,0.0118046733776182,2.438606606544179,0.0049
-0.14999,23297.959,3.9357,0.77969,0.0,,3.1576,-0.59032,,,,,3.1576,-0.5903411421911441,0.0122639265496431,2.438606606544179,0.0049
-0.15,23357.96,3.9349,0.78219,,0.0,3.1674,-0.59024,,,,,3.1674,-0.5902192773892794,0.0122778235771789,2.506164211036117,0.0049
-0.15,23417.959,3.9342,0.78469,0.0,,3.1773,-0.59013,3.9342,0.78469,-3.2636202686202864,-0.3066344731822141,3.1773,-0.5900993006993026,0.0118917339597679,2.506164211036117,0.0049
-0.14999,23477.96,3.9334,0.78718,,0.0,3.1871,-0.58997,,,,,3.1871,-0.589984965034967,0.0114885114884977,2.506164211036117,0.0049
-0.15,23537.959,3.9325,0.78968,0.0,,3.1969,-0.58988,,,,,3.1969,-0.5898741258741279,0.011909213422161,2.506164211036117,0.0049
-0.14999,23597.959,3.9317,0.79218,0.31563,3.2294,3.2068,-0.58972,,,,,3.2068,-0.5897502331002352,0.0123490926147731,2.506164211036117,0.0049
-0.15,23657.96,3.931,0.79468,,,3.2166,-0.58965,,,,,3.2166,-0.5896308158508178,0.0119000047571482,2.506164211036117,0.0049
-0.14999,23717.96,3.9304,0.79718,0.0,0.0,3.2264,-0.58952,,,,,3.2264,-0.589516993006995,0.0111638361638419,2.559844352236492,0.0049
-0.14999,23777.959,3.9297,0.79968,,,3.2362,-0.58942,3.9297,0.79968,-3.4095061728394427,-0.2935475324765235,3.2362,-0.5894120046620066,0.0105995283396538,2.559844352236492,0.0049
-0.14999,23837.959,3.9288,0.80218,0.0,0.0,3.2461,-0.58928,,,,,3.2461,-0.5893082051282071,0.0099863271825775,2.559844352236492,0.0049
-0.15,23897.959,3.9281,0.80468,,,3.2559,-0.58922,,,,,3.2559,-0.5892151748251768,0.0100756386470735,2.559844352236492,0.0049
-0.15,23957.96,3.9273,0.80718,0.0,0.0,3.2657,-0.5891,,,,,3.2657,-0.5891107226107245,0.0107892107892162,2.559844352236492,0.0049
-0.15,24017.96,3.9268,0.80968,,3.3921,3.2755,-0.58902,,,,,3.2755,-0.5890037062937082,0.0110294467437235,2.559844352236492,0.0049
-0.15,24077.96,3.9261,0.81218,0.0,,3.2853,-0.58892,3.9261,0.81218,-3.5169108669108624,-0.2844472495426089,3.2853,-0.5888945454545474,0.0111448075733875,2.559844352236492,0.0049
-0.15,24137.96,3.9253,0.81468,,0.0,3.2951,-0.5888,,,,,3.2951,-0.58878526806527,0.0115063507920538,2.5856664844893493,0.0049
-0.14999,24197.959,3.9245,0.81718,0.0,,3.3049,-0.58864,,,,,3.3049,-0.5886690209790231,0.0115777080062819,2.5856664844893493,0.0049
-0.14999,24257.959,3.9238,0.81967,,0.0,3.3147,-0.58853,,,,,3.3147,-0.588558344988347,0.0112566323127367,2.5856664844893493,0.0049
-0.14999,24317.959,3.9233,0.82217,0.0,,3.3246,-0.58846,,,,,3.3246,-0.5884472727272747,0.010890863201503,2.5856664844893493,0.0049
-0.14999,24377.959,3.9226,0.82467,,0.0,3.3344,-0.58835,,,,,3.3344,-0.5883437296037315,0.010494267637128,2.5856664844893493,0.0049
-0.14999,24437.96,3.9219,0.82717,0.28803,3.5686,3.3442,-0.58825,3.9219,0.82717,-3.5702380952381105,-0.2800934267392847,3.3442,-0.588241585081587,0.0096914989772152,2.5856664844893493,0.0049
-0.15,24497.96,3.921,0.82967,,,3.354,-0.58815,,,,,3.354,-0.5881537762237782,0.0094120165548723,2.5856664844893493,0.0049
-0.15,24557.96,3.9203,0.83217,0.0,0.0,3.3638,-0.58805,,,,,3.3638,-0.5880571095571114,0.0102825745683006,2.634024998633474,0.0049
-0.14999,24617.959,3.9199,0.83467,,,3.3736,-0.58795,,,,,3.3736,-0.5879522377622396,0.0107606679035114,2.634024998633474,0.0049
-0.14999,24677.959,3.9192,0.83717,0.0,0.0,3.3834,-0.58784,,,,,3.3834,-0.5878462004662025,0.0110525177150222,2.634024998633474,0.0049
-0.15,24737.959,3.9186,0.83967,,,3.3931,-0.58779,,,,,3.3931,-0.587736759906762,0.0107058436320883,2.634024998633474,0.0049
-0.14999,24797.96,3.9177,0.84217,0.0,0.0,3.4029,-0.58762,3.9177,0.84217,-3.767415413533854,-0.2667467496948461,3.4029,-0.5876375524475546,0.0100030921459577,2.634024998633474,0.0049
-0.14999,24857.959,3.917,0.84467,,,3.4127,-0.58751,,,,,3.4127,-0.5875406993007013,0.0097426383140621,2.634024998633474,0.0049
-0.14999,24917.96,3.9164,0.84717,0.0,3.7491,3.4225,-0.58742,,,,,3.4225,-0.5874465967365988,0.0101791066076835,2.634024998633474,0.0049
-0.14999,24977.96,3.9159,0.84967,,,3.4323,-0.58735,,,,,3.4323,-0.5873411888111908,0.0100994243851424,2.634024998633474,0.0049
-0.15,25037.96,3.9153,0.85216,0.0,0.0,3.4421,-0.5873,,,,,3.4421,-0.58724864801865,0.0095392702535619,2.7370558217341396,0.0049
-0.15,25097.96,3.9144,0.85466,,,3.4519,-0.58716,,,,,3.4519,-0.587154219114221,0.0092419485276558,2.7370558217341396,0.0049
-0.14999,25157.959,3.9139,0.85716,0.0,0.0,3.4617,-0.58705,3.9139,0.85716,-3.9460526315789366,-0.2534178622879324,3.4617,-0.5870675058275078,0.0092830206436147,2.7370558217341396,0.0049
-0.14998,25217.959,3.9133,0.85966,,,3.4714,-0.58692,,,,,3.4714,-0.5869732867132887,0.0101254504970356,2.7370558217341396,0.0049
-0.15,25277.96,3.9128,0.86216,0.0,0.0,3.4812,-0.58692,,,,,3.4812,-0.5868699766899786,0.0100887208030151,2.7370558217341396,0.0049
-0.14998,25337.959,3.9121,0.86466,0.2614,,3.491,-0.58674,,,,,3.491,-0.5867755477855497,0.0092514628228883,2.7370558217341396,0.0049
-0.15001,25397.96,3.9114,0.86716,,3.919,3.5008,-0.58675,,,,,3.5008,-0.58668864801865,0.0090400748880483,2.7370558217341396,0.0049
-0.14999,25457.959,3.9107,0.86966,0.0,,3.5105,-0.58657,,,,,3.5105,-0.5865993006993026,0.0092554151033787,2.852971940370204,0.0049
-0.14999,25517.959,3.9101,0.87216,,0.0,3.5203,-0.58648,3.9101,0.87216,-4.100563851741228,-0.2446012627186462,3.5203,-0.5865081585081605,0.0096843632557828,2.852971940370204,0.0049
-0.15,25577.959,3.9096,0.87466,0.0,,3.5301,-0.58644,,,,,3.5301,-0.586409487179489,0.0092681128395391,2.852971940370204,0.0049
-0.14999,25637.959,3.909,0.87716,,0.0,3.5399,-0.58631,,,,,3.5399,-0.5863265034965055,0.0092555436205614,2.852971940370204,0.0049
-0.15,25697.96,3.9082,0.87966,0.0,,3.5496,-0.58623,,,,,3.5496,-0.5862291608391628,0.0096874072392374,2.852971940370204,0.0049
-0.15,25757.96,3.9076,0.88216,,0.0,3.5594,-0.58614,,,,,3.5594,-0.586137668997671,0.0099614671043219,2.852971940370204,0.0049
-0.15,25817.959,3.907,0.88466,0.0,,3.5692,-0.58605,,,,,3.5692,-0.586033916083918,0.0107095159287275,2.852971940370204,0.0049
-0.14999,25877.959,3.9066,0.88715,,4.0623,3.5789,-0.58595,,,,,3.5789,-0.5859288578088598,0.0103782232897486,2.852971940370204,0.0049
-0.14998,25937.959,3.906,0.88965,0.0,,3.5887,-0.58582,3.906,0.88965,-4.050757504690424,-0.2481900592714225,3.5887,-0.5858316317016335,0.0093929879644285,2.852971940370204,0.0049
-0.14998,25997.959,3.9052,0.89215,,0.0,3.5985,-0.5857,,,,,3.5985,-0.5857447552447572,0.0091391315782409,2.945411050540881,0.0049
-0.14999,26057.96,3.9046,0.89465,0.0,,3.6082,-0.58565,,,,,3.6082,-0.585653473193475,0.0089202417989042,2.945411050540881,0.0049
-0.14999,26117.96,3.9041,0.89715,,0.0,3.618,-0.58558,,,,,3.618,-0.5855709090909111,0.0087125157862679,2.945411050540881,0.0049
-0.14999,26177.959,3.9036,0.89965,0.0,,3.6277,-0.5855,,,,,3.6277,-0.5854836363636382,0.0083670248913243,2.945411050540881,0.0049
-0.15,26237.959,3.903,0.90215,,0.0,3.6375,-0.58545,,,,,3.6375,-0.5854078787878808,0.0079769347629294,2.945411050540881,0.0049
-0.14999,26297.959,3.9021,0.90465,0.0,,3.6472,-0.58528,3.9021,0.90465,-4.050757504690452,-0.248190059271451,3.6472,-0.5853281351981371,0.0091553900073222,2.945411050540881,0.0049
-0.15,26357.959,3.9016,0.90715,0.24468,4.0468,3.657,-0.58524,,,,,3.657,-0.5852291608391629,0.0096686664920468,2.945411050540881,0.0049
-0.14999,26417.96,3.901,0.90965,,,3.6667,-0.58511,,,,,3.6667,-0.5851395104895124,0.0094083651328489,3.061327169177031,0.0049
-0.15,26477.959,3.9006,0.91215,0.0,0.0,3.6765,-0.58509,,,,,3.6765,-0.5850456643356663,0.0095134358485431,3.061327169177031,0.0049
-0.14999,26537.96,3.8999,0.91465,,,3.6862,-0.58495,,,,,3.6862,-0.584953986013988,0.009212906097467,3.061327169177031,0.0049
-0.14999,26597.96,3.8991,0.91715,0.0,0.0,3.696,-0.58483,,,,,3.696,-0.5848660606060625,0.0094121781444691,3.061327169177031,0.0049
-0.15001,26657.959,3.8985,0.91965,,,3.7057,-0.58481,,,,,3.7057,-0.5847705361305382,0.0093305381727226,3.061327169177031,0.0049
-0.14999,26717.959,3.898,0.92214,0.0,0.0,3.7155,-0.58466,3.898,0.92214,-4.154523097205981,-0.2410124661658699,3.7155,-0.5846842191142211,0.0097906754449255,3.061327169177031,0.0049
-0.14999,26777.959,3.8975,0.92464,,,3.7252,-0.58459,,,,,3.7252,-0.5845798135198155,0.009855093360251,3.061327169177031,0.0049
-0.14999,26837.96,3.8968,0.92714,0.0,4.1052,3.7349,-0.58448,,,,,3.7349,-0.5844930303030322,0.0092219548637331,3.061327169177031,0.0049
-0.15,26897.96,3.8961,0.92964,,,3.7447,-0.58442,,,,,3.7447,-0.5843999300699321,0.0097678395016203,3.1815727471130835,0.0049
-0.15,26957.96,3.8954,0.93214,0.0,0.0,3.7544,-0.58431,,,,,3.7544,-0.5843026107226126,0.0094755920665114,3.1815727471130835,0.0049
-0.14999,27017.959,3.8947,0.93464,,,3.7642,-0.58417,,,,,3.7642,-0.5842152680652699,0.0093632750945502,3.1815727471130835,0.0049
-0.15,27077.959,3.8943,0.93714,0.0,0.0,3.7739,-0.58415,3.8943,0.93714,-3.9528394791552017,-0.2533333333333303,3.7739,-0.5841201165501184,0.0097085045538634,3.1815727471130835,0.0049
-0.14999,27137.96,3.8937,0.93964,,,3.7836,-0.58402,,,,,3.7836,-0.584026923076925,0.0098806348290843,3.1815727471130835,0.0049
-0.15,27197.959,3.8929,0.94214,0.0,0.0,3.7934,-0.58394,,,,,3.7934,-0.5839273892773912,0.0100485064323372,3.1815727471130835,0.0049
-0.15,27257.96,3.8922,0.94464,,,3.8031,-0.58383,,,,,3.8031,-0.5838309557109576,0.0100221084757166,3.1815727471130835,0.0049
-0.15,27317.959,3.8915,0.94714,0.24895,3.9854,3.8128,-0.58373,,,,,3.8128,-0.5837329603729623,0.0103861773964837,3.1815727471130835,0.0049
-0.14999,27377.96,3.8911,0.94964,,,3.8225,-0.58363,,,,,3.8225,-0.5836294638694657,0.0103730307933318,3.31804091212806,0.0049
-0.14999,27437.96,3.8904,0.95214,0.0,0.0,3.8323,-0.58352,3.8904,0.95214,-3.712732329399145,-0.2700967611841065,3.8323,-0.5835307459207479,0.0099648250242907,3.31804091212806,0.0049
-0.15,27497.96,3.8895,0.95463,,,3.842,-0.58343,,,,,3.842,-0.5834351282051302,0.0100557518083306,3.31804091212806,0.0049
-0.15,27557.959,3.8889,0.95713,0.0,0.0,3.8517,-0.58334,,,,,3.8517,-0.5833356643356663,0.0103933866820504,3.31804091212806,0.0049
-0.15,27617.959,3.8883,0.95963,,,3.8614,-0.58325,,,,,3.8614,-0.5832334965034984,0.0106913704851869,3.31804091212806,0.0049
-0.14999,27677.959,3.8877,0.96213,0.0,0.0,3.8711,-0.58312,,,,,3.8711,-0.5831282517482537,0.010703385961122,3.31804091212806,0.0049
-0.15,27737.959,3.887,0.96463,,,3.8808,-0.58305,,,,,3.8808,-0.5830258508158527,0.0106582097836209,3.31804091212806,0.0049
-0.14999,27797.959,3.8862,0.96713,0.0,3.6907,3.8906,-0.58289,3.8862,0.96713,-3.4552545155993077,-0.2900900922945482,3.8906,-0.5829203962703982,0.0104178756178257,3.5101735538556897,0.0049
-0.15,27857.96,3.8854,0.96963,,,3.9003,-0.58281,,,,,3.9003,-0.582822634032636,0.0104246269194696,3.5101735538556897,0.0049
-0.15,27917.96,3.8847,0.97213,0.0,0.0,3.91,-0.58271,,,,,3.91,-0.5827181585081604,0.0110902842861655,3.5101735538556897,0.0049
-0.15,27977.96,3.8842,0.97463,,,3.9197,-0.58263,,,,,3.9197,-0.5826074825174844,0.0116081512988728,3.5101735538556897,0.0049
-0.15,28037.959,3.8834,0.97713,0.0,0.0,3.9294,-0.58251,,,,,3.9294,-0.5824929603729623,0.0116441977266745,3.5101735538556897,0.0049
-0.15,28097.959,3.8827,0.97963,,,3.9391,-0.58241,,,,,3.9391,-0.582381585081587,0.0121632662869757,3.5101735538556897,0.0049
-0.14999,28157.959,3.8817,0.98213,0.2789,3.4499,3.9488,-0.58222,3.8817,0.98213,-3.3081272458253324,-0.3023154209071066,3.9488,-0.582256993006995,0.0124720640184534,3.5101735538556897,0.0049
-0.14999,28217.959,3.881,0.98463,,,3.9585,-0.58211,,,,,3.9585,-0.582139627039629,0.0125345444933095,3.7065841137010795,0.0049
-0.15,28277.96,3.8802,0.98712,0.0,0.0,3.9682,-0.58203,,,,,3.9682,-0.5820138228438247,0.0125778002066638,3.7065841137010795,0.0049
-0.14999,28337.959,3.8796,0.98962,,,3.9779,-0.5819,,,,,3.9779,-0.5818956177156197,0.0123783433061746,3.7065841137010795,0.0049
-0.14999,28397.959,3.8788,0.99212,0.0,0.0,3.9876,-0.58178,,,,,3.9876,-0.5817736829836849,0.0119902434335408,3.7065841137010795,0.0049
-0.15,28457.959,3.8779,0.99462,,,3.9973,-0.58169,3.8779,0.99462,-3.2055600539811167,-0.312381365408811,3.9973,-0.581663006993009,0.0114879965395466,3.7065841137010795,0.0049
-0.14999,28517.96,3.877,0.99712,0.0,,4.007,-0.58151,,,,,4.007,-0.5815508158508177,0.0120839641458267,3.7065841137010795,0.0049
-0.15,28577.96,3.8762,0.99962,,3.1231,4.0167,-0.58143,,,,,4.0167,-0.5814285780885801,0.012475668661235,3.8301669831806784,0.0049
-0.14999,28637.96,3.8755,1.0021,0.0,,4.0264,-0.58129,,,,,4.0264,-0.5813087878787897,0.0126789766359003,3.8301669831806784,0.0049
-0.15,28697.959,3.8748,1.0046,,0.0,4.036,-0.58122,,,,,4.036,-0.5811839393939413,0.012979002447377,3.8301669831806784,0.0049
-0.15,28757.959,3.8739,1.0071,0.0,,4.0457,-0.58109,3.8739,1.0071,-2.979809523809564,-0.336882927274388,4.0457,-0.5810582983683003,0.0125225290173709,3.8301669831806784,0.0049
-0.14999,28817.959,3.8729,1.0096,,0.0,4.0554,-0.5809,,,,,4.0554,-0.5809410023310043,0.0128193112729206,3.8301669831806784,0.0049
-0.15,28877.959,3.872,1.0121,0.32368,,4.0651,-0.5808,,,,,4.0651,-0.5808096037296056,0.0136135342320891,3.8301669831806784,0.0049
-0.15,28937.959,3.8711,1.0146,,3.0315,4.0748,-0.58067,,,,,4.0748,-0.5806768997669017,0.0137451222407563,3.9407614747606807,0.0049
-0.15,28997.96,3.8704,1.0171,0.0,,4.0844,-0.58056,3.8704,1.0171,-2.822420634920661,-0.3544444444444252,4.0844,-0.5805443356643376,0.0137367549870646,3.9407614747606807,0.0049
-0.15,29057.96,3.8695,1.0196,,0.0,4.0941,-0.58043,,,,,4.0941,-0.5804117948717967,0.0138766731550212,3.9407614747606807,0.0049
-0.15,29117.959,3.8684,1.0221,0.0,,4.1038,-0.58026,,,,,4.1038,-0.5802751282051302,0.0144498925496776,3.9407614747606807,0.0049
-0.15,29177.959,3.8675,1.0246,,0.0,4.1134,-0.58013,,,,,4.1134,-0.5801329836829857,0.0150152798358682,3.9407614747606807,0.0049
-0.15,29237.959,3.8667,1.0271,0.0,2.7679,4.1231,-0.58001,,,,,4.1231,-0.5799852913752933,0.0154002355033249,4.030907002326135,0.0049
-0.14998,29297.959,3.8659,1.0296,,,4.1328,-0.57981,3.8659,1.0296,-2.6633089133089385,-0.3766666666666651,4.1328,-0.5798342191142212,0.0153887396085323,4.030907002326135,0.0049
-0.14999,29357.96,3.8648,1.0321,0.0,0.0,4.1424,-0.57968,,,,,4.1424,-0.5796882517482537,0.0146452493506039,4.030907002326135,0.0049
-0.15,29417.959,3.8638,1.0346,,,4.1521,-0.57957,,,,,4.1521,-0.5795516783216802,0.0150650511952612,4.030907002326135,0.0049
-0.14999,29477.959,3.8628,1.0371,0.0,0.0,4.1617,-0.57938,,,,,4.1617,-0.5793976923076943,0.0157200876283063,4.030907002326135,0.0049
-0.14999,29537.959,3.862,1.0396,0.36707,,4.1714,-0.57926,3.862,1.0396,-2.564102564102569,-0.3899999999999863,4.1714,-0.5792483449883469,0.0146266502654412,4.030907002326135,0.0049
-0.14999,29597.959,3.8611,1.0421,,2.6643,4.181,-0.57913,,,,,4.181,-0.5791152447552467,0.0139991062374242,4.061999220453069,0.0049
-0.14999,29657.959,3.8601,1.0446,0.0,,4.1907,-0.57898,,,,,4.1907,-0.5789781351981372,0.0146153851082431,4.061999220453069,0.0049
-0.14998,29717.959,3.859,1.0471,,0.0,4.2003,-0.57877,,,,,4.2003,-0.5788332634032654,0.0144659698634903,4.061999220453069,0.0049
-0.15,29777.959,3.8581,1.0496,0.0,,4.21,-0.57872,3.8581,1.0496,-2.564102564102541,-0.3900000000000148,4.21,-0.5786990675990695,0.014524546865072,4.061999220453069,0.0049
-0.15,29837.96,3.8573,1.0521,,0.0,4.2196,-0.5786,,,,,4.2196,-0.5785530769230789,0.0151138405904127,4.061999220453069,0.0049
-0.14999,29897.959,3.8563,1.0546,0.0,2.5864,4.2293,-0.57841,,,,,4.2293,-0.5784073892773912,0.0149649573780479,3.9729489430082063,0.0049
-0.14999,29957.959,3.8551,1.0571,,,4.2389,-0.57823,,,,,4.2389,-0.5782642424242445,0.0152741355866368,3.9729489430082063,0.0049
-0.15,30017.959,3.8542,1.0596,0.0,0.0,4.2485,-0.57813,3.8542,1.0596,-2.532456994482402,-0.3949999999999818,4.2485,-0.5781141258741278,0.0161056072345679,3.9729489430082063,0.0049
-0.14999,30077.959,3.8532,1.0621,,,4.2582,-0.57794,,,,,4.2582,-0.5779533100233119,0.0164912391616312,3.9729489430082063,0.0049
-0.14999,30137.959,3.8523,1.0646,0.0,0.0,4.2678,-0.57781,,,,,4.2678,-0.5777958275058295,0.0153736888111843,3.9729489430082063,0.0049
-0.14999,30197.959,3.8513,1.0671,0.38893,2.5382,4.2774,-0.57766,,,,,4.2774,-0.5776581351981371,0.0146428224553254,3.8215080645810278,0.0049
-0.14999,30257.959,3.8502,1.0696,,,4.287,-0.57749,3.8502,1.0696,-2.5674763832658414,-0.3899999999999863,4.287,-0.5775146853146872,0.0150370021146848,3.8215080645810278,0.0049
-0.15,30317.959,3.8492,1.0721,0.0,0.0,4.2967,-0.57738,,,,,4.2967,-0.577367902097904,0.0148283215465454,3.8215080645810278,0.0049
-0.14999,30377.959,3.8483,1.0746,,,4.3063,-0.57721,,,,,4.3063,-0.57722843822844,0.014645250582749,3.8215080645810278,0.0049
-0.15,30437.959,3.8475,1.0771,0.0,0.0,4.3159,-0.57713,,,,,4.3159,-0.5770867132867152,0.0149414821289788,3.8215080645810278,0.0049
-0.14999,30497.96,3.8464,1.0796,,2.5336,4.3255,-0.57692,3.8464,1.0796,-2.59827891406826,-0.3850000000000193,4.3255,-0.5769415617715636,0.0147666569541584,3.603604831782503,0.0049
-0.15,30557.96,3.8453,1.0821,0.0,,4.3351,-0.5768,,,,,4.3351,-0.5768031934731954,0.0150434634809677,3.603604831782503,0.0049
-0.15,30617.959,3.8443,1.0846,,0.0,4.3447,-0.57665,,,,,4.3447,-0.5766527272727291,0.0156140734265726,3.603604831782503,0.0049
-0.15,30677.96,3.8434,1.0871,0.0,,4.3543,-0.57651,,,,,4.3543,-0.5765034032634052,0.0162089646464664,3.603604831782503,0.0049
-0.14999,30737.96,3.8425,1.0896,,0.0,4.3639,-0.57634,3.8425,1.0896,-2.5820623342174827,-0.3873333333333733,4.3639,-0.576341515151517,0.0158738830613884,3.603604831782503,0.0049
-0.15,30797.96,3.8415,1.0921,0.3932,2.5451,4.3735,-0.57623,,,,,4.3735,-0.5761986247086266,0.0150641025641,3.37699113920214,0.0049
-0.14999,30857.959,3.8404,1.0946,,,4.3831,-0.57602,,,,,4.3831,-0.5760522843822863,0.0153724747474761,3.37699113920214,0.0049
-0.14999,30917.96,3.8395,1.0971,0.0,0.0,4.3927,-0.57589,,,,,4.3927,-0.575903473193475,0.0153239121989159,3.37699113920214,0.0049
-0.14999,30977.959,3.8385,1.0996,,,4.4023,-0.57574,,,,,4.4023,-0.575758065268067,0.0152680652680601,3.37699113920214,0.0049
-0.15,31037.959,3.8377,1.1021,0.0,0.0,4.4119,-0.57566,3.8377,1.1021,-2.5820623342176248,-0.3873333333333164,4.4119,-0.5756103263403283,0.0150786713286628,3.37699113920214,0.0049
-0.14999,31097.96,3.8368,1.1046,,2.6173,4.4215,-0.57548,,,,,4.4215,-0.5754685547785567,0.0143004564879589,3.123614687794878,0.0049
-0.14999,31157.959,3.8356,1.1071,0.0,,4.4311,-0.5753,,,,,4.4311,-0.5753357575757595,0.0145566239316288,3.123614687794878,0.0049
-0.15,31217.959,3.8346,1.1096,,0.0,4.4407,-0.57519,,,,,4.4407,-0.5751890675990695,0.0152571386946398,3.123614687794878,0.0049
-0.14999,31277.96,3.8338,1.1121,0.0,,4.4503,-0.57503,3.8338,1.1121,-2.5982789140684304,-0.3849999999999909,4.4503,-0.5750428205128224,0.0150384188772889,3.123614687794878,0.0049
-0.15,31337.959,3.8329,1.1146,,0.0,4.4598,-0.57494,,,,,4.4598,-0.5749017948717967,0.0145492973966661,3.123614687794878,0.0049
-0.14999,31397.959,3.832,1.1171,0.38295,,4.4694,-0.57476,,,,,4.4694,-0.5747649883449903,0.0140272921522921,2.9003382867582554,0.0049
-0.14999,31457.96,3.8309,1.1196,,2.6344,4.479,-0.5746,,,,,4.479,-0.5746324708624727,0.0140357905982959,2.9003382867582554,0.0049
-0.15,31517.959,3.83,1.1221,0.0,,4.4886,-0.5745,3.83,1.1221,-2.6315789473684106,-0.3799999999999954,4.4886,-0.5744955011655031,0.0147119096726449,2.9003382867582554,0.0049
-0.15,31577.96,3.8292,1.1246,,0.0,4.4981,-0.57438,,,,,4.4981,-0.5743515617715637,0.0149329201194383,2.9003382867582554,0.0049
-0.14999,31637.96,3.8282,1.1271,0.0,,4.5077,-0.57419,,,,,4.5077,-0.5742103263403282,0.014342948717946,2.9003382867582554,0.0049
-0.15,31697.96,3.8273,1.1296,,0.0,4.5173,-0.5741,,,,,4.5173,-0.5740761771561791,0.0142636267662084,2.7542705765695152,0.0049
-0.15,31757.96,3.8262,1.1321,0.0,2.6884,4.5268,-0.57393,3.8262,1.1321,-2.6985133516521387,-0.3711111111111336,4.5268,-0.5739379487179507,0.0144532368216658,2.7542705765695152,0.0049
-0.14999,31817.959,3.8253,1.1346,,,4.5364,-0.57376,,,,,4.5364,-0.5738001398601417,0.0148492132867161,2.7542705765695152,0.0049
-0.15,31877.959,3.8246,1.1371,0.0,0.0,4.546,-0.57369,,,,,4.546,-0.5736528438228458,0.0146105584695739,2.7542705765695152,0.0049
-0.14999,31937.959,3.8237,1.1396,,,4.5555,-0.57352,,,,,4.5555,-0.5735209324009343,0.0137144396087904,2.7542705765695152,0.0049
-0.15,31997.96,3.8226,1.1421,0.0,0.0,4.5651,-0.57339,,,,,4.5651,-0.5733909324009344,0.0135713806837109,2.6747683031163567,0.0049
-0.15,32057.959,3.8217,1.1446,0.36973,2.7154,4.5746,-0.57326,3.8217,1.1446,-2.7365780414560987,-0.3655555555555452,4.5746,-0.5732617249417268,0.014151080216294,2.6747683031163567,0.0049
-0.14999,32117.96,3.8207,1.1471,,,4.5842,-0.57307,,,,,4.5842,-0.5731205361305379,0.0149786021019515,2.6747683031163567,0.0049
-0.15001,32177.959,3.82,1.1496,0.0,0.0,4.5937,-0.57304,,,,,4.5937,-0.5729756876456895,0.0146211207235111,2.6747683031163567,0.0049
-0.15,32237.959,3.8191,1.1521,,,4.6033,-0.57287,,,,,4.6033,-0.5728413986014006,0.0143966662031225,2.6747683031163567,0.0049
-0.14999,32297.96,3.818,1.1546,0.0,0.0,4.6128,-0.57266,3.818,1.1546,-2.765834015834088,-0.3619999999999947,4.6128,-0.5727007925407944,0.0145101906949172,2.6747683031163567,0.0049
-0.14999,32357.96,3.8171,1.1571,,,4.6224,-0.57253,,,,,4.6224,-0.5725643123543143,0.0140785473864504,2.616810243798239,0.0049
-0.15,32417.959,3.8163,1.1596,0.0,2.764,4.6319,-0.57245,,,,,4.6319,-0.5724318648018667,0.0145233713654775,2.616810243798239,0.0049
