Current(A),Test_Time(s),Voltage(V),Discharge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Discharge_Energy(Wh),Power(W),Downsampled Voltage (V),Downsampled Capacity (Ah),dQ/dV from downsampled Voltage (Ah/V),dV/dQ from downsampled Cpacity (V/Ah),Downsampled Energy (Wh),Downsampled Power (W),dP/dE from downsampled Energy (W/Wh),dQ/dV from LEAN (Ah/V),Delta_V (V) in LEAN
-0.15002,23243.973,3.9557,0.77508,,2.690700054168701,3.1506,-0.59343,,,,,3.1506,-0.5934321911421931,0.0130512585058113,2.8305718149398174,0.005599999999999999
-0.15002,23303.973,3.9548,0.77759,0.0,,3.1605,-0.5933,,,,,3.1605,-0.5933051048951068,0.0130830449012293,2.8305718149398174,0.005599999999999999
-0.15001,23363.9742,3.9541,0.78009,,0.0,3.1704,-0.59315,3.9541,0.78009,-2.851542002301585,-0.3506952185974512,3.1704,-0.5931731468531488,0.0133773633773621,2.8305718149398174,0.005599999999999999
-0.15003,23423.9733,3.9532,0.78259,0.0,,3.1803,-0.5931,,,,,3.1803,-0.593040233100235,0.0137788137788135,2.8305718149398174,0.005599999999999999
-0.15002,23483.9731,3.9521,0.78509,,0.0,3.1902,-0.59289,,,,,3.1902,-0.5929003263403283,0.0137837099601263,2.8305718149398174,0.005599999999999999
-0.15002,23543.9738,3.9512,0.78759,0.0,,3.2,-0.59276,,,,,3.2,-0.5927686247086266,0.0137696543853849,2.8305718149398174,0.005599999999999999
-0.15001,23603.9727,3.9505,0.79009,0.3645400106906891,2.778700113296509,3.2099,-0.59261,,,,,3.2099,-0.5926289976689996,0.0140095594640961,2.8305718149398174,0.005599999999999999
-0.15001,23663.9742,3.9497,0.79259,,,3.2198,-0.59249,3.9497,0.79259,-2.765834015834116,-0.3619999999999663,3.2198,-0.5924912354312375,0.0142238233147331,2.9452093142792712,0.005599999999999999
-0.15001,23723.9747,3.9488,0.79509,0.0,0.0,3.2297,-0.59236,,,,,3.2297,-0.5923473659673679,0.0133074726027508,2.9452093142792712,0.005599999999999999
-0.15002,23783.9744,3.9478,0.79759,,,3.2395,-0.59225,,,,,3.2395,-0.5922288344988365,0.0125063048426454,2.9452093142792712,0.005599999999999999
-0.15001,23843.9736,3.9469,0.80009,0.0,0.0,3.2494,-0.59207,,,,,3.2494,-0.5921009090909111,0.0124649761013415,2.9452093142792712,0.005599999999999999
-0.15002,23903.9735,3.946,0.80259,,,3.2593,-0.59198,3.946,0.80259,-2.8668678058921984,-0.351333333333315,3.2593,-0.5919820279720299,0.0121857175354413,2.9452093142792712,0.005599999999999999
-0.15001,23963.9727,3.9454,0.80509,0.0,2.900000095367432,3.2691,-0.59185,,,,,3.2691,-0.5918608857808878,0.01236492611336,2.9452093142792712,0.005599999999999999
-0.15002,24023.9743,3.9446,0.80759,,,3.279,-0.59177,,,,,3.279,-0.5917384382284402,0.0122059758423453,3.051306319917908,0.005599999999999999
-0.15002,24083.9742,3.9435,0.81009,0.0,0.0,3.2889,-0.5916,,,,,3.2889,-0.5916192074592094,0.012257076579047,3.051306319917908,0.005599999999999999
-0.15003,24143.9728,3.9427,0.81259,,,3.2987,-0.59152,,,,,3.2987,-0.5914970163170183,0.0129727395928149,3.051306319917908,0.005599999999999999
-0.15002,24203.9736,3.9419,0.81509,0.0,0.0,3.3086,-0.59136,3.9419,0.81509,-3.128908692933095,-0.3199999999999932,3.3086,-0.5913635431235451,0.0130827093909715,3.051306319917908,0.005599999999999999
-0.15001,24263.9726,3.9413,0.81759,,,3.3184,-0.59123,,,,,3.3184,-0.5912392074592094,0.0127770006404048,3.051306319917908,0.005599999999999999
-0.15002,24323.9729,3.9403,0.82009,0.3379899859428406,2.8982999324798584,3.3283,-0.59112,,,,,3.3283,-0.5911118181818202,0.012490122906108,3.051306319917908,0.005599999999999999
-0.15001,24383.9749,3.9395,0.82259,,,3.3381,-0.59096,,,,,3.3381,-0.5909930769230788,0.012599053610323,3.051306319917908,0.005599999999999999
-0.15002,24443.9743,3.9386,0.82509,0.0,0.0,3.348,-0.59087,,,,,3.348,-0.5908635198135219,0.0125799284280354,3.19745766782578,0.005599999999999999
-0.15002,24503.9736,3.938,0.82759,,,3.3578,-0.59078,3.938,0.82759,-3.20512820512819,-0.3119999999999834,3.3578,-0.5907451515151535,0.0123515253385448,3.19745766782578,0.005599999999999999
-0.15001,24563.9726,3.9372,0.83009,0.0,0.0,3.3677,-0.59062,,,,,3.3677,-0.5906201398601418,0.0124196588004394,3.19745766782578,0.005599999999999999
-0.15001,24623.9726,3.9364,0.83259,,,3.3775,-0.5905,,,,,3.3775,-0.5905004428904448,0.0116700281477157,3.19745766782578,0.005599999999999999
-0.15001,24683.9742,3.9355,0.83509,0.0,3.2869999408721924,3.3874,-0.59036,,,,,3.3874,-0.5903903496503516,0.0111596248454297,3.19745766782578,0.005599999999999999
-0.15002,24743.9736,3.9347,0.83759,,,3.3972,-0.59028,,,,,3.3972,-0.5902806060606081,0.0114766186194756,3.19745766782578,0.005599999999999999
-0.15001,24803.9744,3.9341,0.84009,0.0,0.0,3.407,-0.59015,3.9341,0.84009,-3.3398417615660776,-0.3004848484848139,3.407,-0.5901654079254098,0.0110937977573861,3.19745766782578,0.005599999999999999
-0.15002,24863.9738,3.9334,0.84259,,,3.4169,-0.59009,,,,,3.4169,-0.5900621911421932,0.0107698649824001,3.402876602892121,0.005599999999999999
-0.15002,24923.9739,3.9327,0.84509,0.0,0.0,3.4267,-0.58998,,,,,3.4267,-0.589953310023312,0.0108641358641392,3.402876602892121,0.005599999999999999
-0.15002,24983.9753,3.9318,0.84759,,,3.4365,-0.58985,,,,,3.4365,-0.5898492540792561,0.010877336198714,3.402876602892121,0.005599999999999999
-0.15001,25043.9731,3.931,0.85009,0.3166199922561645,0.0,3.4464,-0.58969,,,,,3.4464,-0.5897389743589763,0.0113650283470398,3.402876602892121,0.005599999999999999
-0.15002,25103.9729,3.9304,0.85259,,3.3208999633789062,3.4562,-0.58964,,,,,3.4562,-0.5896254079254099,0.01178940107512,3.402876602892121,0.005599999999999999
-0.15001,25163.9729,3.9298,0.85509,0.0,,3.466,-0.58951,3.9298,0.85509,-3.4795816570176896,-0.287393939393965,3.466,-0.589507902097904,0.011217354074489,3.402876602892121,0.005599999999999999
-0.15002,25223.974,3.929,0.85759,,0.0,3.4758,-0.58943,,,,,3.4758,-0.5894055477855498,0.0102969611407885,3.402876602892121,0.005599999999999999
-0.15002,25283.9729,3.9281,0.86009,0.0,,3.4857,-0.58929,,,,,3.4857,-0.5893050815850835,0.0105539557777696,3.402876602892121,0.005599999999999999
-0.15002,25343.973,3.9273,0.86259,,0.0,3.4955,-0.58917,,,,,3.4955,-0.5891977156177176,0.0113541220684076,3.653084408950368,0.005599999999999999
-0.15002,25403.9739,3.9268,0.86509,0.0,,3.5053,-0.5891,,,,,3.5053,-0.5890825407925429,0.0112423290994669,3.653084408950368,0.005599999999999999
-0.15002,25463.9732,3.9262,0.86759,,0.0,3.5151,-0.58901,3.9262,0.86759,-3.519108669108647,-0.2842801970624009,3.5151,-0.5889773659673679,0.011338661338673,3.653084408950368,0.005599999999999999
-0.15001,25523.9737,3.9254,0.87009,0.0,3.4725000858306885,3.5249,-0.58885,,,,,3.5249,-0.5888603030303049,0.0111086041140744,3.653084408950368,0.005599999999999999
-0.15001,25583.9745,3.9246,0.87259,,,3.5348,-0.58873,,,,,3.5348,-0.5887586946386966,0.0107810853674052,3.653084408950368,0.005599999999999999
-0.15002,25643.9747,3.9239,0.8751,0.0,0.0,3.5446,-0.58866,,,,,3.5446,-0.5886480186480206,0.0111507540078967,3.653084408950368,0.005599999999999999
-0.15001,25703.9735,3.9234,0.8776,,,3.5544,-0.58855,,,,,3.5544,-0.5885401398601418,0.0108189429618015,3.653084408950368,0.005599999999999999
-0.15,25763.9742,3.9227,0.8801,0.0,0.0,3.5642,-0.58841,,,,,3.5642,-0.5884359673659694,0.0099305456448171,3.653084408950368,0.005599999999999999
-0.15002,25823.9726,3.922,0.8826,,,3.574,-0.58838,3.922,0.8826,-3.664053426248557,-0.2732378717790595,3.574,-0.5883455011655032,0.0094358022929554,3.87850758765147,0.005599999999999999
-0.15001,25883.9726,3.9212,0.8851,0.0,0.0,3.5838,-0.58822,,,,,3.5838,-0.5882510256410275,0.0096891204034079,3.87850758765147,0.005599999999999999
-0.15002,25943.9736,3.9206,0.8876,0.2755399942398071,3.586999893188477,3.5936,-0.58817,,,,,3.5936,-0.5881555944055964,0.009532134532133,3.87850758765147,0.005599999999999999
-0.15001,26003.9728,3.9201,0.8901,,,3.6034,-0.58805,,,,,3.6034,-0.5880641958041978,0.0094120165548723,3.87850758765147,0.005599999999999999
-0.15002,26063.9737,3.9194,0.8926,0.0,0.0,3.6132,-0.58799,,,,,3.6132,-0.5879711188811207,0.0098151848151921,3.87850758765147,0.005599999999999999
-0.15002,26123.9751,3.9186,0.8951,,,3.623,-0.58787,,,,,3.623,-0.5878718181818201,0.0099686028257366,3.87850758765147,0.005599999999999999
-0.15002,26183.9734,3.918,0.8976,0.0,0.0,3.6328,-0.58778,3.918,0.8976,-3.851214574898776,-0.2599999999999909,3.6328,-0.5877757342657361,0.0100518529089868,3.87850758765147,0.005599999999999999
-0.15002,26243.9741,3.9173,0.9001,,,3.6426,-0.58767,,,,,3.6426,-0.5876748018648039,0.0103039817325552,3.87850758765147,0.005599999999999999
-0.15001,26303.9758,3.9169,0.9026,0.0,0.0,3.6524,-0.58757,,,,,3.6524,-0.5875737762237782,0.0104015032586453,3.87850758765147,0.005599999999999999
-0.15001,26363.9747,3.9163,0.9051,,,3.6622,-0.58748,,,,,3.6622,-0.5874709324009344,0.0100007135721469,4.051529965404461,0.005599999999999999
-0.15001,26423.9747,3.9155,0.9076,0.0,4.033899784088135,3.672,-0.58736,,,,,3.672,-0.5873777622377642,0.0097045811331462,4.051529965404461,0.005599999999999999
-0.15002,26483.9738,3.9148,0.9101,,,3.6818,-0.5873,,,,,3.6818,-0.5872807226107246,0.009483506813293,4.051529965404461,0.005599999999999999
-0.15001,26543.974,3.9142,0.9126,0.0,0.0,3.6915,-0.58717,3.9142,0.9126,-4.1557017543859445,-0.2419047619047774,3.6915,-0.5871927505827526,0.0092539683419907,4.051529965404461,0.005599999999999999
-0.15001,26603.9731,3.9138,0.9151,,,3.7013,-0.58711,,,,,3.7013,-0.5871002331002351,0.0095178630892966,4.051529965404461,0.005599999999999999
-0.15001,26663.9744,3.9132,0.9176,0.0,0.0,3.7111,-0.58702,,,,,3.7111,-0.5870062004662024,0.0089327339327311,4.051529965404461,0.005599999999999999
-0.15001,26723.9744,3.9125,0.9201,,,3.7209,-0.58691,,,,,3.7209,-0.5869251515151535,0.0085569192712107,4.051529965404461,0.005599999999999999
-0.15002,26783.973,3.9118,0.9226,0.0,0.0,3.7307,-0.58685,,,,,3.7307,-0.5868384848484868,0.0091575091575073,4.051529965404461,0.005599999999999999
-0.15001,26843.9733,3.9112,0.9251,,,3.7405,-0.58672,,,,,3.7405,-0.5867456643356662,0.0097391487331428,4.051529965404461,0.005599999999999999
-0.15001,26903.9731,3.9108,0.9276,0.2491399943828582,4.05810022354126,3.7502,-0.58666,,,,,3.7502,-0.5866486247086267,0.0094137720341365,4.23007787062558,0.005599999999999999
-0.15002,26963.9747,3.9102,0.9301,,,3.76,-0.58661,3.9102,0.9301,-4.273373983739845,-0.2342857142857184,3.76,-0.5865622144522165,0.0087400694543617,4.23007787062558,0.005599999999999999
-0.15001,27023.9738,3.9094,0.9326,0.0,0.0,3.7698,-0.58645,,,,,3.7698,-0.5864773193473213,0.0087709909138418,4.23007787062558,0.005599999999999999
-0.15,27083.9738,3.9089,0.9351,,,3.7796,-0.58634,,,,,3.7796,-0.586390303030305,0.0087525174497038,4.23007787062558,0.005599999999999999
-0.15002,27143.9751,3.9083,0.9376,0.0,0.0,3.7893,-0.58632,,,,,3.7893,-0.5863066200466219,0.0090885428406686,4.23007787062558,0.005599999999999999
-0.15002,27203.9725,3.9078,0.9401,,,3.7991,-0.58625,,,,,3.7991,-0.5862129836829857,0.0093133057418697,4.23007787062558,0.005599999999999999
-0.15001,27263.973,3.9073,0.9426,0.0,0.0,3.8089,-0.58613,,,,,3.8089,-0.5861240792540812,0.0085138201802941,4.23007787062558,0.005599999999999999
-0.15001,27323.975,3.9067,0.9451,,,3.8186,-0.58604,,,,,3.8186,-0.5860468531468552,0.008432180208544,4.23007787062558,0.005599999999999999
-0.15001,27383.9725,3.906,0.9476,0.0,0.0,3.8284,-0.58594,3.906,0.9476,-4.396929824561397,-0.2285714285714277,3.8284,-0.585959557109559,0.0093858522430068,4.23007787062558,0.005599999999999999
-0.15001,27443.9752,3.9054,0.9501,,4.357800006866455,3.8382,-0.58585,,,,,3.8382,-0.5858628904428924,0.0098341348743531,4.3533017186655885,0.005599999999999999
-0.15001,27503.9731,3.905,0.9526,0.0,,3.8479,-0.58579,,,,,3.8479,-0.5857677855477875,0.0092673878240816,4.3533017186655885,0.005599999999999999
-0.15001,27563.9731,3.9044,0.9551,,0.0,3.8577,-0.5857,,,,,3.8577,-0.5856822843822864,0.0086687122401514,4.3533017186655885,0.005599999999999999
-0.15001,27623.9745,3.9037,0.9576,0.0,,3.8675,-0.58559,,,,,3.8675,-0.5855978787878807,0.0086175849753473,4.3533017186655885,0.005599999999999999
-0.15001,27683.9735,3.9031,0.9601,,0.0,3.8772,-0.5855,,,,,3.8772,-0.5855142424242445,0.0083442685481855,4.3533017186655885,0.005599999999999999
-0.15001,27743.9735,3.9025,0.9626,0.0,,3.887,-0.58541,,,,,3.887,-0.5854352214452234,0.0085278403733255,4.3533017186655885,0.005599999999999999
-0.15001,27803.9735,3.9022,0.9651,,0.0,3.8967,-0.58537,3.9022,0.9651,-4.493083670715251,-0.2228571428571371,3.8967,-0.5853480419580439,0.0086011980290869,4.3533017186655885,0.005599999999999999
-0.15001,27863.9736,3.9016,0.9676,0.0,,3.9065,-0.58528,,,,,3.9065,-0.5852675757575777,0.0082823627538708,4.3533017186655885,0.005599999999999999
-0.15001,27923.9741,3.901,0.9701,0.2334900051355362,0.0,3.9162,-0.58519,,,,,3.9162,-0.5851865501165521,0.0079865657547806,4.3533017186655885,0.005599999999999999
-0.15002,27983.9729,3.9003,0.9726,,4.274899959564209,3.926,-0.58512,,,,,3.926,-0.5851119114219133,0.0081822938965778,4.3533017186655885,0.005599999999999999
-0.15001,28043.9736,3.8997,0.9751,0.0,,3.9358,-0.58499,,,,,3.9358,-0.5850261771561791,0.0087236733911737,4.392473352189953,0.005599999999999999
-0.15001,28103.9736,3.8994,0.9776,,0.0,3.9455,-0.58495,,,,,3.9455,-0.5849417948717968,0.0087785067166556,4.392473352189953,0.005599999999999999
-0.15001,28163.9743,3.8988,0.9801,0.0,,3.9552,-0.58486,,,,,3.9552,-0.584855874125876,0.0084058310431949,4.392473352189953,0.005599999999999999
-0.15002,28223.9726,3.8982,0.9826,,0.0,3.965,-0.58481,3.8982,0.9826,-4.32230502860574,-0.231428571428566,3.965,-0.5847779720279739,0.0078696080803197,4.392473352189953,0.005599999999999999
-0.15001,28283.973,3.8975,0.9851,0.0,,3.9747,-0.58466,,,,,3.9747,-0.584702400932403,0.0082659760591106,4.392473352189953,0.005599999999999999
-0.15002,28343.9728,3.897,0.9876,,0.0,3.9845,-0.58463,,,,,3.9845,-0.5846166899766918,0.0092768288066906,4.392473352189953,0.005599999999999999
-0.15001,28403.9733,3.8965,0.9901,0.0,,3.9942,-0.58451,,,,,3.9942,-0.5845216083916103,0.0092649969267135,4.392473352189953,0.005599999999999999
-0.15002,28463.974,3.896,0.99261,,4.365200042724609,4.004,-0.58448,,,,,4.004,-0.5844361305361325,0.0089534079077466,4.392473352189953,0.005599999999999999
-0.15001,28523.9749,3.8954,0.99511,0.0,,4.0137,-0.58435,,,,,4.0137,-0.584347062937065,0.0084829260086998,4.392473352189953,0.005599999999999999
-0.15,28583.9739,3.8947,0.99761,,0.0,4.0234,-0.58421,,,,,4.0234,-0.5842715617715637,0.0081026225514726,4.392473352189953,0.005599999999999999
-0.15002,28643.9744,3.8941,1.0001,0.0,,4.0332,-0.58419,3.8941,1.0001,-4.443176093985997,-0.2257142857143037,4.0332,-0.5841889976689997,0.0084468197235736,4.333251620031121,0.005599999999999999
-0.15002,28703.9745,3.8937,1.0026,,0.0,4.0429,-0.58413,,,,,4.0429,-0.5841068531468552,0.0086952892028229,4.333251620031121,0.005599999999999999
-0.15001,28763.974,3.8932,1.0051,0.0,,4.0527,-0.58402,,,,,4.0527,-0.584019393939396,0.0083981926963723,4.333251620031121,0.005599999999999999
-0.15002,28823.9746,3.8926,1.0076,,0.0,4.0624,-0.58397,,,,,4.0624,-0.5839429836829857,0.0085562204118936,4.333251620031121,0.005599999999999999
-0.15002,28883.9728,3.8918,1.0101,0.0,,4.0721,-0.58385,,,,,4.0721,-0.5838534032634052,0.0095426909860023,4.333251620031121,0.005599999999999999
-0.15001,28943.9728,3.8913,1.0126,,0.0,4.0818,-0.58373,,,,,4.0818,-0.5837578554778573,0.0099600187081705,4.333251620031121,0.005599999999999999
-0.15001,29003.9728,3.8909,1.0151,0.221340000629425,,4.0916,-0.58367,,,,,4.0916,-0.5836591608391628,0.0094576116078322,4.333251620031121,0.005599999999999999
-0.15001,29063.9734,3.8903,1.0176,,4.553299903869629,4.1013,-0.58358,3.8903,1.0176,-4.396929824561369,-0.2285714285714419,4.1013,-0.5835733100233119,0.0087592819551645,4.333251620031121,0.005599999999999999
-0.15001,29123.9726,3.8895,1.0201,0.0,,4.111,-0.58346,,,,,4.111,-0.5834892307692326,0.0083530167703678,4.333251620031121,0.005599999999999999
-0.15002,29183.974,3.889,1.0226,,0.0,4.1208,-0.58343,,,,,4.1208,-0.5834104895104916,0.008267269404687,4.333251620031121,0.005599999999999999
-0.15001,29243.9744,3.8884,1.0251,0.0,,4.1305,-0.5833,,,,,4.1305,-0.5833280652680671,0.0087989330257478,4.19856402205717,0.005599999999999999
-0.15002,29303.974,3.888,1.0276,,0.0,4.1402,-0.58328,,,,,4.1402,-0.5832397902097921,0.0093912959892286,4.19856402205717,0.005599999999999999
-0.15001,29363.9728,3.8875,1.0301,0.0,,4.1499,-0.58316,,,,,4.1499,-0.583145874125876,0.0094621872972382,4.19856402205717,0.005599999999999999
-0.15001,29423.9743,3.8867,1.0326,,0.0,4.1596,-0.58304,,,,,4.1596,-0.5830562237762258,0.0096248885361909,4.19856402205717,0.005599999999999999
-0.15001,29483.9737,3.8861,1.0351,0.0,,4.1694,-0.58295,3.8861,1.0351,-4.218091879714095,-0.2371428571428424,4.1694,-0.5829581118881138,0.0098350299675793,4.19856402205717,0.005599999999999999
-0.15001,29543.9743,3.8855,1.0376,,0.0,4.1791,-0.58286,,,,,4.1791,-0.5828644055944076,0.0100725734746305,4.19856402205717,0.005599999999999999
-0.15,29603.9733,3.885,1.0401,0.0,4.394700050354004,4.1888,-0.58275,,,,,4.1888,-0.5827627039627059,0.0094321486074058,4.19856402205717,0.005599999999999999
-0.15001,29663.9749,3.8845,1.0426,,,4.1985,-0.58271,,,,,4.1985,-0.5826814219114239,0.0082173839905763,4.19856402205717,0.005599999999999999
-0.15001,29723.9742,3.8837,1.0451,0.0,0.0,4.2082,-0.58259,,,,,4.2082,-0.5826032867132886,0.0081981592290922,4.19856402205717,0.005599999999999999
-0.15001,29783.9748,3.8831,1.0476,,,4.2179,-0.5825,,,,,4.2179,-0.5825223776223796,0.0092074592074595,3.9969969069686906,0.005599999999999999
-0.15001,29843.973,3.8826,1.0501,0.0,0.0,4.2276,-0.58243,,,,,4.2276,-0.5824246620046639,0.0097229231249862,3.9969969069686906,0.005599999999999999
-0.15002,29903.9747,3.882,1.0526,,,4.2373,-0.58238,3.882,1.0526,-4.051946529080709,-0.2481318681318924,4.2373,-0.5823337529137549,0.0092038545646744,3.9969969069686906,0.005599999999999999
-0.15001,29963.9727,3.8814,1.0551,0.0,0.0,4.247,-0.58225,,,,,4.247,-0.5822461072261091,0.0089443202845309,3.9969969069686906,0.005599999999999999
-0.15001,30023.9743,3.8806,1.0576,0.2399300038814544,,4.2567,-0.58213,,,,,4.2567,-0.582160233100235,0.0093312186095602,3.9969969069686906,0.005599999999999999
-0.15,30083.9727,3.88,1.0601,,4.115799903869629,4.2664,-0.582,,,,,4.2664,-0.5820650815850836,0.0101530771633875,3.9969969069686906,0.005599999999999999
-0.15002,30143.9739,3.8796,1.0626,0.0,,4.2761,-0.58202,,,,,4.2761,-0.5819632634032653,0.0106493163194301,3.9969969069686906,0.005599999999999999
-0.15002,30203.9741,3.8789,1.0651,,0.0,4.2858,-0.58191,,,,,4.2858,-0.5818584848484868,0.0100245115708936,3.9969969069686906,0.005599999999999999
-0.15001,30263.9726,3.8781,1.0676,0.0,,4.2955,-0.58175,3.8781,1.0676,-3.846153846153811,-0.2599999999999909,4.2955,-0.5817687878787899,0.0090957152812869,3.9969969069686906,0.005599999999999999
-0.15001,30323.9748,3.8774,1.0701,,0.0,4.3052,-0.58165,,,,,4.3052,-0.5816820279720298,0.0092999783721481,3.755329594611242,0.005599999999999999
-0.15001,30383.9747,3.8768,1.0726,0.0,,4.3149,-0.58156,,,,,4.3149,-0.5815883682983702,0.0105279600124994,3.755329594611242,0.005599999999999999
-0.15001,30443.9754,3.8763,1.0751,,0.0,4.3246,-0.58148,,,,,4.3246,-0.5814777855477874,0.0105676110830756,3.755329594611242,0.005599999999999999
-0.15002,30503.973,3.8757,1.0776,0.0,,4.3343,-0.58143,,,,,4.3343,-0.5813833566433585,0.0094621872972382,3.755329594611242,0.005599999999999999
-0.15002,30563.9737,3.8749,1.0801,,3.895900011062622,4.344,-0.58131,,,,,4.344,-0.581294219114221,0.0097421478864667,3.755329594611242,0.005599999999999999
-0.15001,30623.9726,3.8742,1.0826,0.0,,4.3537,-0.58117,3.8742,1.0826,-3.754690431519691,-0.2666666666666799,4.3537,-0.581194358974361,0.0107286184605754,3.755329594611242,0.005599999999999999
-0.15001,30683.9741,3.8735,1.0851,,0.0,4.3634,-0.58106,,,,,4.3634,-0.5810860839160858,0.0114207098743257,3.755329594611242,0.005599999999999999
-0.15001,30743.9753,3.873,1.0876,0.0,,4.3731,-0.58099,,,,,4.3731,-0.580972797202799,0.0117133383341787,3.755329594611242,0.005599999999999999
-0.15001,30803.9727,3.8723,1.0901,,0.0,4.3827,-0.58088,,,,,4.3827,-0.5808600233100253,0.0110069030569412,3.755329594611242,0.005599999999999999
-0.15001,30863.974,3.8714,1.0926,0.0,,4.3924,-0.58075,,,,,4.3924,-0.5807605128205148,0.0105315646552774,3.5021985323197984,0.005599999999999999
-0.15001,30923.9741,3.8707,1.0951,0.2596099972724914,0.0,4.4021,-0.58064,,,,,4.4021,-0.5806557109557129,0.0105303631076836,3.5021985323197984,0.005599999999999999
-0.15001,30983.9737,3.8701,1.0976,,3.680500030517578,4.4118,-0.58055,3.8701,1.0976,-3.615507325469025,-0.2766666666666992,4.4118,-0.5805562237762257,0.0109227236494042,3.5021985323197984,0.005599999999999999
-0.15001,31043.9734,3.8695,1.1001,0.0,,4.4214,-0.58046,,,,,4.4214,-0.5804450349650369,0.0108426370782126,3.5021985323197984,0.005599999999999999
-0.15001,31103.9731,3.8688,1.1026,,0.0,4.4311,-0.58036,,,,,4.4311,-0.5803471095571116,0.0098959459784175,3.5021985323197984,0.005599999999999999
-0.15001,31163.9738,3.8679,1.1051,0.0,,4.4408,-0.58022,,,,,4.4408,-0.5802530536130556,0.0104534640617117,3.5021985323197984,0.005599999999999999
-0.15002,31223.974,3.8673,1.1076,,0.0,4.4505,-0.58017,,,,,4.4505,-0.5801443123543143,0.0116291337646998,3.5021985323197984,0.005599999999999999
-0.15001,31283.9744,3.8664,1.1101,0.0,,4.4601,-0.58,,,,,4.4601,-0.5800286946386967,0.0121718099336867,3.5021985323197984,0.005599999999999999
-0.15002,31343.9734,3.8659,1.1126,,0.0,4.4698,-0.57996,3.8659,1.1126,-3.38149504816181,-0.2974545454545136,4.4698,-0.5799093706293725,0.0122509792612888,3.261413928707253,0.005599999999999999
-0.15001,31403.9738,3.8651,1.1151,0.0,3.47160005569458,4.4795,-0.5798,,,,,4.4795,-0.5797910256410276,0.0119898081578853,3.261413928707253,0.005599999999999999
-0.15,31463.973,3.8642,1.1176,,,4.4891,-0.57963,,,,,4.4891,-0.5796779254079273,0.0121296608269858,3.261413928707253,0.005599999999999999
-0.15001,31523.9731,3.8634,1.1201,0.0,0.0,4.4988,-0.57955,,,,,4.4988,-0.579556853146855,0.0120845077215854,3.261413928707253,0.005599999999999999
-0.15001,31583.9729,3.8627,1.1226,,,4.5084,-0.57944,,,,,4.5084,-0.5794446153846173,0.0123773616013167,3.261413928707253,0.005599999999999999
-0.15001,31643.9728,3.862,1.1251,0.0,0.0,4.5181,-0.57934,3.862,1.1251,-3.1655712431029883,-0.3159999999999741,4.5181,-0.5793178321678342,0.0123639247350588,3.261413928707253,0.005599999999999999
-0.15001,31703.9728,3.8613,1.1276,,,4.5278,-0.57923,,,,,4.5278,-0.5792047552447572,0.0116403423723738,3.261413928707253,0.005599999999999999
-0.15001,31763.9727,3.8603,1.1301,0.2960099875926971,3.2367000579833984,4.5374,-0.57908,,,,,4.5374,-0.5790931701631721,0.0120873927847107,3.008282866415834,0.005599999999999999
-0.15001,31823.9738,3.8595,1.1326,,,4.5471,-0.57896,,,,,4.5471,-0.5789713752913772,0.0129147929320438,3.008282866415834,0.005599999999999999
-0.15,31883.9737,3.8588,1.1351,0.0,0.0,4.5567,-0.57882,,,,,4.5567,-0.578843986013988,0.0129255508296743,3.008282866415834,0.005599999999999999
-0.15001,31943.9731,3.858,1.1376,,,4.5664,-0.57874,3.858,1.1376,-2.989718614718612,-0.3360000000000127,4.5664,-0.5787219813519833,0.0127339552203373,3.008282866415834,0.005599999999999999
-0.15001,32003.9744,3.8572,1.1401,0.0,0.0,4.576,-0.57862,,,,,4.576,-0.5785982517482537,0.0126529720279648,3.008282866415834,0.005599999999999999
-0.15001,32063.9745,3.8562,1.1426,,,4.5856,-0.57847,,,,,4.5856,-0.5784790442890463,0.0127530054046403,3.008282866415834,0.005599999999999999
-0.15001,32123.9737,3.8553,1.1451,0.0,2.9939000606536865,4.5953,-0.57833,,,,,4.5953,-0.5783520512820532,0.0128250063024246,3.008282866415834,0.005599999999999999
-0.15002,32183.9736,3.8545,1.1476,,,4.6049,-0.57825,,,,,4.6049,-0.5782314685314704,0.0133796356909847,2.766615554058338,0.005599999999999999
-0.15001,32243.9731,3.8536,1.1501,0.0,0.0,4.6146,-0.57808,3.8536,1.1501,-2.69416828151762,-0.3731111111111147,4.6146,-0.5780936596736616,0.0142949013406941,2.766615554058338,0.005599999999999999
-0.15001,32303.9741,3.8529,1.1526,,,4.6242,-0.57797,,,,,4.6242,-0.5779555944055964,0.0140819250194219,2.766615554058338,0.005599999999999999
-0.15001,32363.9729,3.8519,1.1551,0.0,0.0,4.6338,-0.57782,,,,,4.6338,-0.5778232867132886,0.0142761752136877,2.766615554058338,0.005599999999999999
-0.15002,32423.9751,3.8509,1.1576,0.3422600030899048,,4.6434,-0.57771,,,,,4.6434,-0.5776814918414936,0.0149670914739274,2.766615554058338,0.005599999999999999
-0.15001,32483.9745,3.8497,1.1601,,2.7853000164031982,4.6531,-0.57749,3.8497,1.1601,-2.67521367521357,-0.375,4.6531,-0.5775343822843841,0.0150354313090943,2.766615554058338,0.005599999999999999
-0.15001,32543.9728,3.849,1.1626,0.0,,4.6627,-0.57739,,,,,4.6627,-0.5773912820512839,0.0153166278166239,2.549732869058063,0.005599999999999999
