Current(A),Test_Time(s),Voltage(V),Discharge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Discharge_Energy(Wh),Power(W),Downsampled Voltage (V),Downsampled Capacity (Ah),dQ/dV from downsampled Voltage (Ah/V),dV/dQ from downsampled Cpacity (V/Ah),Downsampled Energy (Wh),Downsampled Power (W),dP/dE from downsampled Energy (W/Wh),dQ/dV from LEAN (Ah/V),Delta_V (V) in LEAN
-0.15001,24049.462,3.938,0.8051,,,3.2641,-0.59074,3.938,0.8051,-3.175062966152709,-0.3158833438646695,3.2641,-0.590771282051284,0.0125298208065736,3.1595521446979915,0.0049
-0.15002,24109.464,3.9373,0.80761,0.0,0.0,3.274,-0.59067,,,,,3.274,-0.5906464568764588,0.0123624754615576,3.1595521446979915,0.0049
-0.15002,24169.464,3.9364,0.81011,,,3.2838,-0.59054,,,,,3.2838,-0.5905276923076943,0.0120724513581649,3.1595521446979915,0.0049
-0.15001,24229.464,3.9356,0.81261,0.0,0.0,3.2936,-0.59038,,,,,3.2936,-0.5904098368298388,0.011806343245464,3.1595521446979915,0.0049
-0.15002,24289.464,3.9348,0.81511,,,3.3035,-0.5903,,,,,3.3035,-0.5902951515151534,0.0114166676563662,3.3637672569143815,0.0049
-0.15001,24349.463,3.9342,0.81761,0.31824,0.0,3.3133,-0.59017,3.9342,0.81761,-3.310980765165823,-0.3020485247570832,3.3133,-0.5901848951048971,0.0116966078532421,3.3637672569143815,0.0049
-0.15002,24409.464,3.9334,0.82011,,3.288,3.3232,-0.59009,,,,,3.3232,-0.5900646386946407,0.0116165211524155,3.3637672569143815,0.0049
-0.15002,24469.465,3.9326,0.82261,0.0,,3.333,-0.58997,,,,,3.333,-0.5899559440559461,0.0110342038913451,3.3637672569143815,0.0049
-0.15002,24529.463,3.9317,0.82511,,0.0,3.3428,-0.58983,,,,,3.3428,-0.5898483682983702,0.0113096591539516,3.3637672569143815,0.0049
-0.15002,24589.465,3.931,0.82761,0.0,,3.3527,-0.58973,,,,,3.3527,-0.5897330769230789,0.011431582191026,3.3637672569143815,0.0049
-0.15001,24649.462,3.9305,0.83011,,0.0,3.3625,-0.58961,,,,,3.3625,-0.5896231235431254,0.0117620474763349,3.3637672569143815,0.0049
-0.15002,24709.463,3.9297,0.83261,0.0,,3.3723,-0.58953,3.9297,0.83261,-3.4672619047619406,-0.2890909090909161,3.3723,-0.5895025407925428,0.0114409400123562,3.5498980819638835,0.0049
-0.15002,24769.462,3.9288,0.83511,,3.3929,3.3821,-0.5894,,,,,3.3821,-0.5893988811188831,0.0101354961892923,3.5498980819638835,0.0049
-0.15002,24829.462,3.9281,0.83761,0.0,,3.392,-0.58929,,,,,3.392,-0.5893029603729624,0.0100494328689997,3.5498980819638835,0.0049
-0.15002,24889.465,3.9274,0.84011,,0.0,3.4018,-0.58919,,,,,3.4018,-0.589200979020981,0.0104193425622014,3.5498980819638835,0.0049
-0.15001,24949.463,3.9269,0.84261,0.0,,3.4116,-0.58907,,,,,3.4116,-0.5890987412587432,0.0104633461776302,3.5498980819638835,0.0049
-0.15003,25009.464,3.9262,0.84511,,0.0,3.4214,-0.58905,3.9262,0.84511,-3.5341596388108485,-0.283030303030273,3.4214,-0.5889958974358995,0.0103812853812854,3.5498980819638835,0.0049
-0.15003,25069.463,3.9253,0.84761,,,3.4312,-0.58891,,,,,3.4312,-0.5888952680652699,0.0103563103563146,3.7349379457576513,0.0049
-0.15002,25129.462,3.9246,0.85011,0.0,0.0,3.441,-0.58877,,,,,3.441,-0.5887929137529158,0.0101528914997111,3.7349379457576513,0.0049
-0.15002,25189.462,3.924,0.85261,0.28794,,3.4509,-0.58868,,,,,3.4509,-0.5886953146853167,0.0102592753261916,3.7349379457576513,0.0049
-0.15002,25249.463,3.9234,0.85511,,3.5675,3.4607,-0.58859,,,,,3.4607,-0.5885908857808877,0.0109390609390551,3.7349379457576513,0.0049
-0.15002,25309.463,3.9227,0.85761,0.0,,3.4705,-0.58848,,,,,3.4705,-0.5884809090909111,0.0103955568241325,3.7349379457576513,0.0049
-0.15003,25369.464,3.9219,0.86011,,0.0,3.4803,-0.5884,3.9219,0.86011,-3.6759893538113175,-0.2733333333333405,3.4803,-0.5883871328671348,0.0096510632224955,3.7349379457576513,0.0049
-0.15003,25429.462,3.9213,0.86261,0.0,,3.4901,-0.58831,,,,,3.4901,-0.5882917482517501,0.009955520669802,3.7349379457576513,0.0049
-0.15001,25489.464,3.9208,0.86511,,0.0,3.4999,-0.58816,,,,,3.4999,-0.5881920046620067,0.010625089196516,3.7349379457576513,0.0049
-0.15002,25549.463,3.9201,0.86761,0.0,,3.5097,-0.58809,,,,,3.5097,-0.5880834965034984,0.0108843537414955,3.9253812764762723,0.0049
-0.15002,25609.463,3.9195,0.87011,,0.0,3.5195,-0.588,,,,,3.5195,-0.5879786713286733,0.0101612673041273,3.9253812764762723,0.0049
-0.15002,25669.463,3.9187,0.87261,0.0,3.706,3.5293,-0.58788,,,,,3.5293,-0.5878843356643376,0.0097188525759932,3.9253812764762723,0.0049
-0.15002,25729.463,3.918,0.87511,,,3.5391,-0.58778,3.918,0.87511,-4.053135553470881,-0.2480737833862463,3.5391,-0.5877881818181837,0.0095713809999615,3.9253812764762723,0.0049
-0.15001,25789.464,3.9175,0.87761,0.0,0.0,3.5489,-0.58766,,,,,3.5489,-0.5876967365967385,0.0092086484943614,3.9253812764762723,0.0049
-0.15002,25849.463,3.917,0.88012,,,3.5587,-0.58763,,,,,3.5587,-0.5876076923076942,0.0089541410969964,3.9253812764762723,0.0049
-0.15003,25909.463,3.9163,0.88262,0.0,0.0,3.5685,-0.58756,,,,,3.5685,-0.5875212354312374,0.0083012225869332,3.9253812764762723,0.0049
-0.15002,25969.464,3.9155,0.88512,,,3.5783,-0.5874,,,,,3.5783,-0.5874449883449904,0.0085022120736333,4.134845837557845,0.0049
-0.15003,26029.463,3.9149,0.88762,0.0,0.0,3.5881,-0.58735,,,,,3.5881,-0.5873545920745941,0.0096390436596607,4.134845837557845,0.0049
-0.15003,26089.464,3.9145,0.89012,,,3.5978,-0.58729,,,,,3.5978,-0.5872571095571116,0.0103276590735461,4.134845837557845,0.0049
-0.15002,26149.462,3.9139,0.89262,0.26076,4.0196,3.6076,-0.58716,3.9139,0.89262,-4.156837043422385,-0.2408924032980479,3.6076,-0.5871531468531489,0.0101660244517418,4.134845837557845,0.0049
-0.15003,26209.462,3.9131,0.89512,,,3.6174,-0.58708,,,,,3.6174,-0.5870578554778574,0.0093941772513232,4.134845837557845,0.0049
-0.15001,26269.462,3.9125,0.89762,0.0,0.0,3.6272,-0.58691,,,,,3.6272,-0.586969020979023,0.0094334237191304,4.134845837557845,0.0049
-0.15002,26329.463,3.9119,0.90012,,,3.637,-0.58686,,,,,3.637,-0.5868729603729623,0.0096974454117386,4.134845837557845,0.0049
-0.15002,26389.463,3.9115,0.90262,0.0,0.0,3.6468,-0.5868,,,,,3.6468,-0.586778951048953,0.0094081934831926,4.134845837557845,0.0049
-0.15002,26449.462,3.9109,0.90512,,,3.6565,-0.58671,,,,,3.6565,-0.5866894638694659,0.0087550737091817,4.134845837557845,0.0049
-0.15002,26509.464,3.9102,0.90762,0.0,0.0,3.6663,-0.58661,3.9102,0.90762,-4.208274833274928,-0.2383150183150064,3.6663,-0.5866083216783237,0.0084439370153646,4.249371099722747,0.0049
-0.15002,26569.463,3.9096,0.91012,,,3.6761,-0.58652,,,,,3.6761,-0.5865239627039646,0.0093525522097017,4.249371099722747,0.0049
-0.15002,26629.462,3.9089,0.91262,0.0,0.0,3.6859,-0.58641,,,,,3.6859,-0.5864250116550136,0.009940425622986,4.249371099722747,0.0049
-0.15001,26689.462,3.9086,0.91512,,4.2717,3.6956,-0.58633,,,,,3.6956,-0.5863300932400952,0.0093417324968214,4.249371099722747,0.0049
-0.15002,26749.462,3.908,0.91762,0.0,,3.7054,-0.58628,,,,,3.7054,-0.5862429370629391,0.0087043908472459,4.249371099722747,0.0049
-0.15001,26809.462,3.9072,0.92012,,0.0,3.7152,-0.58612,,,,,3.7152,-0.5861594871794892,0.0084593977451206,4.249371099722747,0.0049
-0.15002,26869.463,3.9066,0.92262,0.0,,3.725,-0.58607,,,,,3.725,-0.5860771328671348,0.0081680595501936,4.249371099722747,0.0049
-0.15002,26929.462,3.9062,0.92512,,0.0,3.7347,-0.58601,3.9062,0.92512,-4.431799740343919,-0.2257142857143037,3.7347,-0.586000163170165,0.0080580230665141,4.249371099722747,0.0049
-0.15002,26989.464,3.9057,0.92762,0.0,,3.7445,-0.58593,,,,,3.7445,-0.5859199766899787,0.0080193763664837,4.314687591839474,0.0049
-0.15002,27049.462,3.9051,0.93012,,0.0,3.7542,-0.58584,,,,,3.7542,-0.5858437529137549,0.0079199885748018,4.314687591839474,0.0049
-0.15003,27109.462,3.9043,0.93262,0.0,,3.764,-0.58576,,,,,3.764,-0.5857655244755264,0.008446315589186,4.314687591839474,0.0049
-0.15003,27169.464,3.9038,0.93512,0.23022,4.3725,3.7738,-0.58569,,,,,3.7738,-0.585678205128207,0.008850023131206,4.314687591839474,0.0049
-0.15002,27229.464,3.9034,0.93762,,,3.7835,-0.58559,,,,,3.7835,-0.585592937062939,0.0092842531258661,4.314687591839474,0.0049
-0.15002,27289.464,3.9029,0.94012,0.0,0.0,3.7933,-0.58551,,,,,3.7933,-0.5854970629370649,0.0097830370980993,4.314687591839474,0.0049
-0.15001,27349.462,3.9023,0.94262,,,3.803,-0.58538,3.9023,0.94262,-4.334004884004727,-0.2313576104562713,3.803,-0.5854021678321697,0.0093712876753535,4.314687591839474,0.0049
-0.15003,27409.462,3.9015,0.94512,0.0,0.0,3.8128,-0.58534,,,,,3.8128,-0.5853144055944076,0.0084415584415431,4.314687591839474,0.0049
-0.15002,27469.463,3.901,0.94762,,,3.8226,-0.58523,,,,,3.8226,-0.5852367132867153,0.0078674133539919,4.356259633098359,0.0049
-0.15001,27529.465,3.9004,0.95012,0.0,0.0,3.8323,-0.5851,,,,,3.8323,-0.585160979020981,0.0083513372445089,4.356259633098359,0.0049
-0.15002,27589.462,3.9001,0.95262,,,3.8421,-0.58509,,,,,3.8421,-0.5850737529137549,0.0086919112884906,4.356259633098359,0.0049
-0.15003,27649.464,3.8995,0.95513,0.0,0.0,3.8518,-0.58504,,,,,3.8518,-0.5849914452214472,0.0086398510166461,4.356259633098359,0.0049
-0.15003,27709.464,3.8988,0.95763,,4.325,3.8616,-0.58494,,,,,3.8616,-0.5849052447552467,0.008624150794759,4.356259633098359,0.0049
-0.15002,27769.464,3.8981,0.96013,0.0,,3.8713,-0.58479,3.8981,0.96013,-4.407269233274832,-0.2282566971289981,3.8713,-0.5848232400932422,0.0086501809306831,4.356259633098359,0.0049
-0.15001,27829.463,3.8976,0.96263,,0.0,3.8811,-0.58468,,,,,3.8811,-0.5847365268065288,0.0096694876438903,4.356259633098359,0.0049
-0.15002,27889.463,3.8972,0.96513,0.0,,3.8908,-0.58466,,,,,3.8908,-0.5846348484848505,0.0100966044265007,4.356259633098359,0.0049
-0.15002,27949.463,3.8966,0.96763,,0.0,3.9005,-0.58457,,,,,3.9005,-0.5845406526806547,0.0089505202952615,4.356259633098359,0.0049
-0.15002,28009.463,3.8959,0.97013,0.0,,3.9103,-0.58446,,,,,3.9103,-0.5844604662004681,0.0077730036538277,4.29852853041801,0.0049
-0.15002,28069.462,3.8953,0.97263,,0.0,3.92,-0.58437,,,,,3.92,-0.5843889976689997,0.0078854065134805,4.29852853041801,0.0049
-0.15002,28129.463,3.8947,0.97513,0.0,,3.9298,-0.58428,,,,,3.9298,-0.5843065967365986,0.0097501097897634,4.29852853041801,0.0049
-0.15002,28189.462,3.8943,0.97763,,0.0,3.9395,-0.58422,,,,,3.9395,-0.5841991375291394,0.0102648210895637,4.29852853041801,0.0049
-0.15002,28249.464,3.8938,0.98013,0.2268,4.48,3.9492,-0.58415,3.8938,0.98013,-4.330216844751746,-0.2330952380952595,3.9492,-0.5841074592074611,0.0088981780904298,4.29852853041801,0.0049
-0.15002,28309.462,3.8931,0.98263,,,3.959,-0.58404,,,,,3.959,-0.5840257342657361,0.0081928758149452,4.29852853041801,0.0049
-0.15001,28369.463,3.8924,0.98513,0.0,0.0,3.9687,-0.5839,,,,,3.9687,-0.5839476689976709,0.0082462211328113,4.29852853041801,0.0049
-0.15,28429.464,3.8919,0.98763,,,3.9784,-0.58379,,,,,3.9784,-0.5838657575757595,0.0087175245609572,4.29852853041801,0.0049
-0.15003,28489.464,3.8914,0.99013,0.0,0.0,3.9882,-0.58383,,,,,3.9882,-0.5837776223776243,0.0086994089203216,4.29852853041801,0.0049
-0.15003,28549.464,3.8908,0.99263,,,3.9979,-0.58374,,,,,3.9979,-0.5836960606060626,0.008480522913512,4.1295963886927165,0.0049
-0.15003,28609.463,3.8901,0.99513,0.0,0.0,4.0076,-0.58363,3.8901,0.99513,-4.058094751728419,-0.2464216251867697,4.0076,-0.5836131002331022,0.0084287469639257,4.1295963886927165,0.0049
-0.15002,28669.464,3.8895,0.99763,,,4.0174,-0.5835,,,,,4.0174,-0.5835317249417269,0.0093900836270819,4.1295963886927165,0.0049
-0.15002,28729.463,3.8889,1.0001,0.0,0.0,4.0271,-0.58341,,,,,4.0271,-0.5834302097902118,0.0114195083267283,4.1295963886927165,0.0049
-0.15002,28789.464,3.8884,1.0026,,4.2673,4.0368,-0.58334,,,,,4.0368,-0.5833101864801884,0.0109509047653411,4.1295963886927165,0.0049
-0.15001,28849.463,3.8878,1.0051,0.0,,4.0465,-0.58321,,,,,4.0465,-0.5832177622377641,0.009295172181762,4.1295963886927165,0.0049
-0.15002,28909.463,3.8871,1.0076,,0.0,4.0562,-0.58314,,,,,4.0562,-0.5831298601398622,0.0086646671556636,4.1295963886927165,0.0049
-0.15001,28969.462,3.8864,1.0101,0.0,,4.066,-0.583,,,,,4.066,-0.583048881118883,0.008611527943124,4.1295963886927165,0.0049
-0.15002,29029.463,3.8858,1.0126,,0.0,4.0757,-0.58295,3.8858,1.0126,-4.001517143418511,-0.2500085259156748,4.0757,-0.5829620046620066,0.0091485833753779,3.8996089211667266,0.0049
-0.15003,29089.462,3.8854,1.0151,0.0,,4.0854,-0.58293,,,,,4.0854,-0.5828713986014006,0.0093095907528955,3.8996089211667266,0.0049
-0.15002,29149.463,3.8847,1.0176,,0.0,4.0951,-0.58278,,,,,4.0951,-0.5827813986014005,0.0095583111046977,3.8996089211667266,0.0049
-0.15003,29209.463,3.8839,1.0201,0.24253,,4.1048,-0.5827,,,,,4.1048,-0.5826859673659693,0.0098550933602439,3.8996089211667266,0.0049
-0.15002,29269.463,3.8833,1.0226,,4.0371,4.1145,-0.58257,,,,,4.1145,-0.5825902097902118,0.0101170307355928,3.8996089211667266,0.0049
-0.15002,29329.462,3.8826,1.0251,0.0,,4.1242,-0.58247,,,,,4.1242,-0.5824896969696989,0.010518347631752,3.8996089211667266,0.0049
-0.15002,29389.462,3.882,1.0276,,0.0,4.1339,-0.58238,3.882,1.0276,-3.897418371102475,-0.2566666666666606,4.1339,-0.5823861538461558,0.0102346468405158,3.8996089211667266,0.0049
-0.15002,29449.463,3.8815,1.0301,0.0,,4.1437,-0.5823,,,,,4.1437,-0.5822902097902117,0.0102503470623886,3.8996089211667266,0.0049
-0.15002,29509.464,3.8808,1.0326,,0.0,4.1534,-0.5822,,,,,4.1534,-0.5821863636363657,0.0100413332372042,3.6247765286150746,0.0049
-0.15003,29569.462,3.88,1.0351,0.0,,4.1631,-0.58212,,,,,4.1631,-0.5820954079254099,0.0094874197967058,3.6247765286150746,0.0049
-0.15002,29629.462,3.8793,1.0376,,0.0,4.1728,-0.58197,,,,,4.1728,-0.5820023076923095,0.0104654795376504,3.6247765286150746,0.0049
-0.15002,29689.463,3.8786,1.0401,0.0,3.7624,4.1825,-0.58187,,,,,4.1825,-0.5818923776223796,0.0110350130968654,3.6247765286150746,0.0049
-0.15002,29749.462,3.8781,1.0426,,,4.1922,-0.58179,3.8781,1.0426,-3.640786923919336,-0.2766666666666424,4.1922,-0.5817882284382303,0.0112679588563935,3.6247765286150746,0.0049
-0.15003,29809.464,3.8774,1.0451,0.0,0.0,4.2018,-0.58173,,,,,4.2018,-0.5816750116550137,0.0113372875299617,3.6247765286150746,0.0049
-0.15002,29869.462,3.8766,1.0476,,,4.2115,-0.58157,,,,,4.2115,-0.5815695104895124,0.010678153461658,3.6247765286150746,0.0049
-0.15001,29929.462,3.8758,1.0501,0.0,0.0,4.2212,-0.58141,,,,,4.2212,-0.5814678554778575,0.0109881527407367,3.3542053023796106,0.0049
-0.15003,29989.465,3.8751,1.0526,,,4.2309,-0.58138,,,,,4.2309,-0.5813563403263422,0.0119614062913058,3.3542053023796106,0.0049
-0.15001,30049.463,3.8745,1.0551,0.0,0.0,4.2406,-0.58121,,,,,4.2406,-0.5812358041958061,0.0122593900944423,3.3542053023796106,0.0049
-0.15003,30109.462,3.8737,1.0576,0.27345,3.4518,4.2503,-0.58117,3.8737,1.0576,-3.344906056716056,-0.2991515151514932,4.2503,-0.5811185081585101,0.0115504770143886,3.3542053023796106,0.0049
-0.15002,30169.464,3.8729,1.0601,,,4.26,-0.58101,,,,,4.26,-0.5810117249417269,0.0110266022637155,3.3542053023796106,0.0049
-0.15002,30229.464,3.872,1.0626,0.0,0.0,4.2697,-0.58088,,,,,4.2697,-0.580904592074594,0.0118700504124937,3.3542053023796106,0.0049
-0.15002,30289.465,3.8712,1.0651,,,4.2793,-0.58076,,,,,4.2793,-0.5807827972027991,0.0123493745176901,3.1113829965521864,0.0049
-0.15002,30349.463,3.8707,1.0676,0.0,0.0,4.289,-0.58068,,,,,4.289,-0.580666317016319,0.0123759402109939,3.1113829965521864,0.0049
-0.15002,30409.462,3.8699,1.0701,,,4.2987,-0.58056,3.8699,1.0701,-3.140664160400973,-0.3199999999999932,4.2987,-0.5805427039627059,0.0125874125874219,3.1113829965521864,0.0049
-0.15002,30469.464,3.8691,1.0726,0.0,0.0,4.3084,-0.58044,,,,,4.3084,-0.580422121212123,0.0124316139913638,3.1113829965521864,0.0049
-0.15002,30529.463,3.868,1.0751,,3.2215,4.318,-0.58028,,,,,4.318,-0.5803027738927758,0.0129934153116657,3.1113829965521864,0.0049
-0.15002,30589.465,3.8672,1.0776,0.0,,4.3277,-0.58016,,,,,4.3277,-0.5801712354312374,0.0138670607742774,3.1113829965521864,0.0049
-0.15002,30649.462,3.8665,1.0801,,0.0,4.3374,-0.58005,,,,,4.3374,-0.5800337529137548,0.0139391536298774,2.8813955290263737,0.0049
-0.15001,30709.463,3.8657,1.0826,0.0,,4.3471,-0.57989,3.8657,1.0826,-2.869352869352852,-0.3493333333333055,4.3471,-0.5799008158508178,0.0136594471243682,2.8813955290263737,0.0049
-0.15002,30769.464,3.8648,1.0851,,0.0,4.3567,-0.5798,,,,,4.3567,-0.5797701165501185,0.0131920762387593,2.8813955290263737,0.0049
-0.15001,30829.464,3.8638,1.0876,0.32448,2.9106,4.3664,-0.57961,,,,,4.3664,-0.5796462937062955,0.0127930204154758,2.8813955290263737,0.0049
-0.15002,30889.462,3.8629,1.0901,,,4.376,-0.57951,,,,,4.376,-0.5795232167832187,0.0137241762208297,2.8813955290263737,0.0049
-0.15002,30949.462,3.8621,1.0926,0.0,0.0,4.3857,-0.57939,3.8621,1.0926,-2.6752136752137403,-0.375,4.3857,-0.5793812354312373,0.0145988032586004,2.8813955290263737,0.0049
-0.15002,31009.462,3.8612,1.0951,,,4.3954,-0.57926,,,,,4.3954,-0.579240000000002,0.01470126061227,2.6461586126352348,0.0049
-0.15003,31069.464,3.8601,1.0976,0.0,0.0,4.405,-0.57913,,,,,4.405,-0.579097529137531,0.0146881120707327,2.6461586126352348,0.0049
-0.15002,31129.463,3.8592,1.1001,,,4.4147,-0.57896,,,,,4.4147,-0.578956550116552,0.0150273705382204,2.6461586126352348,0.0049
-0.15,31189.463,3.8582,1.1026,0.0,2.7268,4.4243,-0.57873,3.8582,1.1026,-2.5031269543464703,-0.3999999999999772,4.4243,-0.578807599067601,0.0155897921522836,2.6461586126352348,0.0049
-0.15002,31249.462,3.8573,1.1051,,,4.4339,-0.57867,,,,,4.4339,-0.5786572261072281,0.0152930636577046,2.6461586126352348,0.0049
-0.15002,31309.465,3.8564,1.1076,0.0,0.0,4.4436,-0.57854,,,,,4.4436,-0.5785125174825194,0.0150965866315679,2.455766621269714,0.0049
-0.15002,31369.462,3.8552,1.1101,,,4.4532,-0.57836,,,,,4.4532,-0.5783658974358994,0.0152101422175867,2.455766621269714,0.0049
-0.15003,31429.463,3.8541,1.1126,0.0,0.0,4.4629,-0.57823,3.8541,1.1126,-2.410338216979369,-0.414999999999992,4.4629,-0.5782189743589762,0.015554282101867,2.455766621269714,0.0049
-0.15002,31489.463,3.8532,1.1151,0.38118,2.5256,4.4725,-0.57806,,,,,4.4725,-0.5780657808857829,0.0168669871794797,2.455766621269714,0.0049
-0.15002,31549.462,3.8523,1.1176,,,4.4821,-0.57792,,,,,4.4821,-0.5778951282051301,0.0171341217280627,2.455766621269714,0.0049
-0.15001,31609.463,3.8512,1.1201,0.0,0.0,4.4918,-0.57772,,,,,4.4918,-0.5777352214452234,0.0159918701972046,2.318844566268473,0.0049
-0.15002,31669.462,3.8499,1.1226,,,4.5014,-0.57756,3.8499,1.1226,-2.380952380952408,-0.4200000000000159,4.5014,-0.5775863869463889,0.0159600815850815,2.318844566268473,0.0049
-0.15002,31729.464,3.8489,1.1251,0.0,0.0,4.511,-0.57741,,,,,4.511,-0.5774287878787898,0.0167030885780903,2.318844566268473,0.0049
-0.15002,31789.462,3.848,1.1276,,2.3431,4.5206,-0.57728,,,,,4.5206,-0.5772656876456895,0.0167482895430488,2.318844566268473,0.0049
-0.15003,31849.462,3.8468,1.1301,0.0,,4.5303,-0.57714,,,,,4.5303,-0.5771055944055964,0.0166933736040597,2.2300916594130484,0.0049
-0.15003,31909.463,3.8457,1.1326,,0.0,4.5399,-0.57697,3.8457,1.1326,-2.2666666666667368,-0.4430263157894671,4.5399,-0.576943543123545,0.0173161907536929,2.2300916594130484,0.0049
-0.15002,31969.464,3.8444,1.1351,0.0,,4.5495,-0.57674,,,,,4.5495,-0.5767731235431255,0.0178018162393165,2.2300916594130484,0.0049
-0.15002,32029.462,3.8433,1.1376,0.43473,2.2689,4.5591,-0.57657,,,,,4.5591,-0.5766017482517501,0.0178855866355895,2.2300916594130484,0.0049
-0.15003,32089.464,3.8422,1.1402,,,4.5687,-0.57645,3.8422,1.1402,-2.193650793650818,-0.4559808612439724,4.5687,-0.5764297202797222,0.0183772824397827,2.1990698552381343,0.0049
-0.15002,32149.464,3.8411,1.1427,0.0,0.0,4.5783,-0.57624,,,,,4.5783,-0.5762489044289063,0.0183299339549272,2.1990698552381343,0.0049
-0.15002,32209.462,3.8401,1.1452,,,4.5879,-0.57609,,,,,4.5879,-0.5760777855477875,0.017959644522147,2.1990698552381343,0.0049
-0.15002,32269.462,3.839,1.1477,0.0,2.1991,4.5975,-0.57593,,,,,4.5975,-0.5759040792540812,0.0179547882672892,2.1990698552381343,0.0049
-0.15002,32329.464,3.8377,1.1502,,,4.6071,-0.57573,3.8377,1.1502,-2.2513597513597574,-0.4442857142857406,4.6071,-0.5757330536130556,0.0181077602952619,2.1990698552381343,0.0049
-0.15001,32389.463,3.8365,1.1527,0.0,,4.6167,-0.57551,,,,,4.6167,-0.5755564102564121,0.018117472804974,2.2215179874275974,0.0049
-0.15002,32449.464,3.8355,1.1552,,0.0,4.6263,-0.5754,,,,,4.6263,-0.5753851981352001,0.0180422008546976,2.2215179874275974,0.0049
-0.15001,32509.465,3.8344,1.1577,0.0,,4.6359,-0.5752,3.8344,1.1577,-2.231450442787917,-0.4485714285714266,4.6359,-0.5752100000000019,0.0179645007770012,2.2215179874275974,0.0049
-0.15003,32569.464,3.8332,1.1602,0.45429,2.1344,4.6455,-0.57509,,,,,4.6455,-0.5750402797202816,0.0170114607614522,2.2215179874275974,0.0049
-0.15002,32629.465,3.8319,1.1627,,,4.6551,-0.57486,,,,,4.6551,-0.574883379953382,0.0163796317617936,2.2706754181226687,0.0049
-0.15002,32689.462,3.8308,1.1652,0.0,0.0,4.6646,-0.5747,,,,,4.6646,-0.5747274358974379,0.0172334808649949,2.2706754181226687,0.0049
-0.15002,32749.462,3.8298,1.1677,,,4.6742,-0.57455,3.8298,1.1677,-2.1922953964194534,-0.4561904761904714,4.6742,-0.5745540559440578,0.0181223290598318,2.2706754181226687,0.0049
-0.15002,32809.463,3.8288,1.1702,0.0,2.2623,4.6838,-0.5744,,,,,4.6838,-0.5743794871794892,0.0180082070707037,2.2706754181226687,0.0049
-0.15003,32869.463,3.8276,1.1727,,,4.6934,-0.57425,,,,,4.6934,-0.5742082983683003,0.01739620809062,2.2706754181226687,0.0049
-0.15002,32929.463,3.8264,1.1752,0.0,0.0,4.7029,-0.57404,3.8264,1.1752,-2.2587364755626997,-0.4433333333333848,4.7029,-0.5740471328671348,0.0171365510083205,2.318844566268534,0.0049
-0.15001,32989.465,3.8253,1.1777,,,4.7125,-0.57383,,,,,4.7125,-0.5738809557109575,0.0175128690753751,2.318844566268534,0.0049
-0.15002,33049.464,3.8241,1.1802,0.0,0.0,4.7221,-0.57369,,,,,4.7221,-0.5737108857808877,0.0175972241224293,2.318844566268534,0.0049
-0.15003,33109.465,3.8232,1.1827,0.4485,2.276,4.7316,-0.57359,,,,,4.7316,-0.5735448251748272,0.0172952972825513,2.318844566268534,0.0049
-0.15002,33169.464,3.8221,1.1852,,,4.7412,-0.57339,3.8221,1.1852,-2.38365340464037,-0.4200000000000159,4.7412,-0.5733805827505847,0.0165726030575257,2.3894618466037834,0.0049
-0.15002,33229.462,3.821,1.1877,0.0,0.0,4.7507,-0.57323,,,,,4.7507,-0.5732281818181837,0.0161293744565611,2.3894618466037834,0.0049
-0.15002,33289.463,3.8198,1.1902,,,4.7603,-0.57305,,,,,4.7603,-0.5730724941724962,0.0168372694824547,2.3894618466037834,0.0049
-0.15002,33349.462,3.8189,1.1927,0.0,0.0,4.7698,-0.57291,,,,,4.7698,-0.5729067132867153,0.017299821401167,2.3894618466037834,0.0049
-0.15001,33409.464,3.818,1.1952,,2.3555,4.7794,-0.57274,3.818,1.1952,-2.4103382169794827,-0.414999999999992,4.7794,-0.5727420979020997,0.0166881211697322,2.3894618466037834,0.0049
-0.15002,33469.464,3.8169,1.1977,0.0,,4.7889,-0.57261,,,,,4.7889,-0.5725878787878808,0.0155854843504563,2.487776707993758,0.0049
-0.15002,33529.464,3.8157,1.2002,,0.0,4.7985,-0.57243,,,,,4.7985,-0.5724445454545475,0.0151242426437079,2.487776707993758,0.0049
-0.15002,33589.462,3.8147,1.2027,0.0,,4.808,-0.57228,,,,,4.808,-0.5722990442890462,0.0155095012913939,2.487776707993758,0.0049
-0.15002,33649.463,3.8138,1.2052,0.41916,2.4378,4.8176,-0.57215,3.8138,1.2052,-2.441927990708507,-0.4099999999999966,4.8176,-0.572148275058277,0.0155218339573579,2.487776707993758,0.0049
-0.15002,33709.463,3.8129,1.2077,,,4.8271,-0.57201,,,,,4.8271,-0.5720025407925426,0.0151024414182359,2.487776707993758,0.0049
-0.15003,33769.464,3.8119,1.2102,0.0,0.0,4.8366,-0.5719,,,,,4.8366,-0.5718613286713305,0.0151367930315267,2.5583939883289566,0.0049
-0.15002,33829.462,3.8107,1.2127,,,4.8461,-0.57168,,,,,4.8461,-0.5717149417249436,0.01557448103242,2.5583939883289566,0.0049
-0.15002,33889.462,3.8098,1.2152,0.0,0.0,4.8557,-0.57155,3.8098,1.2152,-2.5324569944822315,-0.3950000000000102,4.8557,-0.5715638228438247,0.0162009804630081,2.5583939883289566,0.0049
